Symbol,Date,Close
AXP,12/16/2022,146.3
AXP,12/19/2022,145.01
AXP,12/20/2022,145.7
AXP,12/21/2022,147.1
AXP,12/22/2022,145.31
AXP,12/23/2022,147.02
AXP,12/27/2022,146.39
AXP,12/28/2022,144.01
AXP,12/29/2022,147.32
AXP,12/30/2022,147.75
AXP,1/3/2023,147.12
AXP,1/4/2023,150.54
AXP,1/5/2023,146.43
AXP,1/6/2023,150.17
AXP,1/9/2023,150.4
AXP,1/10/2023,152
AXP,1/11/2023,153.92
AXP,1/12/2023,154.92
AXP,1/13/2023,155.76
AXP,1/17/2023,153.75
AXP,1/18/2023,150.42
AXP,1/19/2023,146.85
AXP,1/20/2023,151.6
AXP,1/23/2023,154
AXP,1/24/2023,155.33
AXP,1/25/2023,156.77
AXP,1/26/2023,155.88
AXP,1/27/2023,172.31
AXP,1/30/2023,172.66
AXP,1/31/2023,174.93
AXP,2/1/2023,173.61
AXP,2/2/2023,173.13
AXP,2/3/2023,178.86
AXP,2/6/2023,176.48
AXP,2/7/2023,178.7
AXP,2/8/2023,179
AXP,2/9/2023,179.37
AXP,2/10/2023,179.25
AXP,2/13/2023,181.33
AXP,2/14/2023,181.02
AXP,2/15/2023,180.67
AXP,2/16/2023,177.94
AXP,2/17/2023,177.3
AXP,2/21/2023,173.48
AXP,2/22/2023,174.7
AXP,2/23/2023,175.14
AXP,2/24/2023,174.25
AXP,2/27/2023,173.3
AXP,2/28/2023,173.99
AXP,3/1/2023,175.91
AXP,3/2/2023,175.34
AXP,3/3/2023,179.09
AXP,3/6/2023,179.06
AXP,3/7/2023,175.32
AXP,3/8/2023,174.83
AXP,3/9/2023,172.12
AXP,3/10/2023,165.7
AXP,3/13/2023,157.63
AXP,3/14/2023,163.91
AXP,3/15/2023,159.81
AXP,3/16/2023,160.73
AXP,3/17/2023,156.52
AXP,3/20/2023,158.74
AXP,3/21/2023,164.56
AXP,3/22/2023,162.75
AXP,3/23/2023,162.76
AXP,3/24/2023,159.78
AXP,3/27/2023,163.12
AXP,3/28/2023,159.21
AXP,3/29/2023,163.59
AXP,3/30/2023,162.41
AXP,3/31/2023,164.95
AXP,4/3/2023,163.78
AXP,4/4/2023,162.56
AXP,4/5/2023,161.08
AXP,4/6/2023,158.83
AXP,4/10/2023,161.14
AXP,4/11/2023,161.83
AXP,4/12/2023,159.29
AXP,4/13/2023,162.3
AXP,4/14/2023,163.22
AXP,4/17/2023,163.71
AXP,4/18/2023,164.4
AXP,4/19/2023,164.95
AXP,4/20/2023,163.28
AXP,4/21/2023,163.78
AXP,4/24/2023,160.59
AXP,4/25/2023,156.12
AXP,4/26/2023,155.72
AXP,4/27/2023,158.45
AXP,4/28/2023,161.34
AXP,5/1/2023,159.32
AXP,5/2/2023,153.25
AXP,5/3/2023,152.21
AXP,5/4/2023,148.81
AXP,5/5/2023,152.65
AXP,5/8/2023,153.04
AXP,5/9/2023,153.38
AXP,5/10/2023,148.68
AXP,5/11/2023,147.99
AXP,5/12/2023,147.93
AXP,5/15/2023,150
AXP,5/16/2023,148.41
AXP,5/17/2023,152.09
AXP,5/18/2023,153.48
AXP,5/19/2023,152.95
AXP,5/22/2023,155.51
AXP,5/23/2023,152.56
AXP,5/24/2023,150.72
AXP,5/25/2023,151.08
AXP,5/26/2023,157.24
AXP,5/30/2023,158.01
AXP,5/31/2023,158.56
AXP,6/1/2023,162.72
AXP,6/2/2023,168.56
AXP,6/5/2023,167.43
AXP,6/6/2023,171.82
AXP,6/7/2023,171.55
AXP,6/8/2023,171.14
AXP,6/9/2023,171.72
AXP,6/12/2023,173.64
AXP,6/13/2023,175.14
AXP,6/14/2023,174.47
AXP,6/15/2023,173.81
AXP,6/16/2023,172.21
AXP,6/20/2023,169.41
AXP,6/21/2023,167.92
AXP,6/22/2023,168.26
AXP,6/23/2023,168.07
AXP,6/26/2023,167.11
AXP,6/27/2023,168.19
AXP,6/28/2023,169.78
AXP,6/29/2023,172.08
AXP,6/30/2023,174.2
AXP,7/3/2023,175.44
AXP,7/5/2023,175.57
AXP,7/6/2023,170.94
AXP,7/7/2023,169.8
AXP,7/10/2023,171.71
AXP,7/11/2023,174.64
AXP,7/12/2023,174.33
AXP,7/13/2023,174.24
AXP,7/14/2023,173.39
AXP,7/17/2023,175.39
AXP,7/18/2023,178.04
AXP,7/19/2023,177.12
AXP,7/20/2023,177.11
AXP,7/21/2023,170.22
AXP,7/24/2023,167.79
AXP,7/25/2023,166.5
AXP,7/26/2023,167.75
AXP,7/27/2023,163.6
AXP,7/28/2023,165.43
AXP,7/31/2023,168.88
AXP,8/1/2023,169.65
AXP,8/2/2023,166.75
AXP,8/3/2023,166.41
AXP,8/4/2023,165.41
AXP,8/7/2023,166.96
AXP,8/8/2023,165.87
AXP,8/9/2023,163.82
AXP,8/10/2023,163.54
AXP,8/11/2023,165.27
AXP,8/14/2023,166.08
AXP,8/15/2023,161.91
AXP,8/16/2023,160.76
AXP,8/17/2023,160.58
AXP,8/18/2023,160.23
AXP,8/21/2023,160.88
AXP,8/22/2023,159.08
AXP,8/23/2023,159.44
AXP,8/24/2023,157.79
AXP,8/25/2023,158.32
AXP,8/28/2023,159.19
AXP,8/29/2023,160.24
AXP,8/30/2023,160.17
AXP,8/31/2023,157.99
AXP,9/1/2023,159.62
AXP,9/5/2023,160
AXP,9/6/2023,158
AXP,9/7/2023,156.78
AXP,9/8/2023,157.43
AXP,9/11/2023,157.83
AXP,9/12/2023,158.5
AXP,9/13/2023,159.14
AXP,9/14/2023,161.78
AXP,9/15/2023,163.75
AXP,9/18/2023,159.63
AXP,9/19/2023,159.35
AXP,9/20/2023,157.23
AXP,9/21/2023,154.71
AXP,9/22/2023,153.08
AXP,9/25/2023,153.23
AXP,9/26/2023,151.12
AXP,9/27/2023,149.9
AXP,9/28/2023,150.23
AXP,9/29/2023,149.19
