Symbol,Date,Close
PLTR,6/2/2022,9.3
PLTR,6/3/2022,8.94
PLTR,6/6/2022,8.98
PLTR,6/7/2022,9.13
PLTR,6/8/2022,9.18
PLTR,6/9/2022,8.68
PLTR,6/10/2022,8.26
PLTR,6/13/2022,7.64
PLTR,6/14/2022,7.82
PLTR,6/15/2022,8.12
PLTR,6/16/2022,7.67
PLTR,6/17/2022,8.24
PLTR,6/21/2022,8.71
PLTR,6/22/2022,9.01
PLTR,6/23/2022,9.46
PLTR,6/24/2022,10.19
PLTR,6/27/2022,9.62
PLTR,6/28/2022,9.31
PLTR,6/29/2022,9.23
PLTR,6/30/2022,9.07
PLTR,7/1/2022,9.27
PLTR,7/5/2022,10.07
PLTR,7/6/2022,9.8
PLTR,7/7/2022,10.18
PLTR,7/8/2022,10.17
PLTR,7/11/2022,9.56
PLTR,7/12/2022,9.49
PLTR,7/13/2022,9.28
PLTR,7/14/2022,8.9
PLTR,7/15/2022,9.04
PLTR,7/18/2022,9.03
PLTR,7/19/2022,9.34
PLTR,7/20/2022,10.11
PLTR,7/21/2022,10.49
PLTR,7/22/2022,9.84
PLTR,7/25/2022,9.68
PLTR,7/26/2022,9.4
PLTR,7/27/2022,10.02
PLTR,7/28/2022,10.13
PLTR,7/29/2022,10.35
PLTR,8/1/2022,10.47
PLTR,8/2/2022,10.92
PLTR,8/3/2022,11.2
PLTR,8/4/2022,11.32
PLTR,8/5/2022,11.45
PLTR,8/8/2022,9.82
PLTR,8/9/2022,9.25
PLTR,8/10/2022,9.59
PLTR,8/11/2022,9.42
PLTR,8/12/2022,9.91
PLTR,8/15/2022,9.91
PLTR,8/16/2022,9.74
PLTR,8/17/2022,9.43
PLTR,8/18/2022,9.15
PLTR,8/19/2022,8.51
PLTR,8/22/2022,8.07
PLTR,8/23/2022,8.01
PLTR,8/24/2022,8.1
PLTR,8/25/2022,8.42
PLTR,8/26/2022,7.94
PLTR,8/29/2022,7.81
PLTR,8/30/2022,7.79
PLTR,8/31/2022,7.72
PLTR,9/1/2022,7.49
PLTR,9/2/2022,7.4
PLTR,9/6/2022,7.28
PLTR,9/7/2022,7.39
PLTR,9/8/2022,7.53
PLTR,9/9/2022,7.79
PLTR,9/12/2022,8.01
PLTR,9/13/2022,7.48
PLTR,9/14/2022,7.63
PLTR,9/15/2022,8.01
PLTR,9/16/2022,7.78
PLTR,9/19/2022,7.86
PLTR,9/20/2022,7.62
PLTR,9/21/2022,7.69
PLTR,9/22/2022,7.37
PLTR,9/23/2022,7.4
PLTR,9/26/2022,7.53
PLTR,9/27/2022,7.63
PLTR,9/28/2022,7.94
PLTR,9/29/2022,8.08
PLTR,9/30/2022,8.13
PLTR,10/3/2022,8.24
PLTR,10/4/2022,8.46
PLTR,10/5/2022,8.42
PLTR,10/6/2022,8.47
PLTR,10/7/2022,8.15
PLTR,10/10/2022,8.06
PLTR,10/11/2022,8.04
PLTR,10/12/2022,8.07
PLTR,10/13/2022,8.08
PLTR,10/14/2022,7.53
PLTR,10/17/2022,7.94
PLTR,10/18/2022,8.16
PLTR,10/19/2022,7.91
PLTR,10/20/2022,8.04
PLTR,10/21/2022,8.29
PLTR,10/24/2022,8.27
PLTR,10/25/2022,8.66
PLTR,10/26/2022,8.57
PLTR,10/27/2022,8.6
PLTR,10/28/2022,8.64
PLTR,10/31/2022,8.79
PLTR,11/1/2022,8.65
PLTR,11/2/2022,8.22
PLTR,11/3/2022,8.08
PLTR,11/4/2022,7.93
PLTR,11/7/2022,7.02
PLTR,11/8/2022,7.21
PLTR,11/9/2022,6.98
PLTR,11/10/2022,7.64
PLTR,11/11/2022,8.41
PLTR,11/14/2022,8.1
PLTR,11/15/2022,8.34
PLTR,11/16/2022,8.06
PLTR,11/17/2022,7.62
PLTR,11/18/2022,7.39
PLTR,11/21/2022,7.19
PLTR,11/22/2022,7.22
PLTR,11/23/2022,7.37
PLTR,11/25/2022,7.28
PLTR,11/28/2022,7.16
PLTR,11/29/2022,7.08
PLTR,11/30/2022,7.5
PLTR,12/1/2022,7.86
PLTR,12/2/2022,7.66
PLTR,12/5/2022,7.19
PLTR,12/6/2022,6.99
PLTR,12/7/2022,7.07
PLTR,12/8/2022,7.12
PLTR,12/9/2022,7.11
PLTR,12/12/2022,7.29
PLTR,12/13/2022,7.5
PLTR,12/14/2022,7.35
PLTR,12/15/2022,7.01
PLTR,12/16/2022,6.9
PLTR,12/19/2022,6.35
PLTR,12/20/2022,6.31
PLTR,12/21/2022,6.5
PLTR,12/22/2022,6.32
PLTR,12/23/2022,6.29
PLTR,12/27/2022,6
PLTR,12/28/2022,6.07
PLTR,12/29/2022,6.4
PLTR,12/30/2022,6.42
PLTR,1/3/2023,6.39
PLTR,1/4/2023,6.58
PLTR,1/5/2023,6.32
PLTR,1/6/2023,6.4
PLTR,1/9/2023,6.5
PLTR,1/10/2023,6.7
PLTR,1/11/2023,6.98
PLTR,1/12/2023,7.01
PLTR,1/13/2023,6.96
PLTR,1/17/2023,7.07
PLTR,1/18/2023,6.9
PLTR,1/19/2023,6.73
PLTR,1/20/2023,7.02
PLTR,1/23/2023,7.38
PLTR,1/24/2023,7.02
PLTR,1/25/2023,7.22
PLTR,1/26/2023,7.24
PLTR,1/27/2023,7.55
PLTR,1/30/2023,7.37
PLTR,1/31/2023,7.78
PLTR,2/1/2023,8.2
PLTR,2/2/2023,8.99
PLTR,2/3/2023,8.41
PLTR,2/6/2023,8.31
PLTR,2/7/2023,8.33
PLTR,2/8/2023,8.22
PLTR,2/9/2023,7.95
PLTR,2/10/2023,7.51
PLTR,2/13/2023,7.61
PLTR,2/14/2023,9.22
PLTR,2/15/2023,10.11
PLTR,2/16/2023,9.71
PLTR,2/17/2023,9.2
PLTR,2/21/2023,8.47
PLTR,2/22/2023,8.36
PLTR,2/23/2023,8.17
PLTR,2/24/2023,8.09
PLTR,2/27/2023,8.03
PLTR,2/28/2023,7.84
PLTR,3/1/2023,7.69
PLTR,3/2/2023,7.97
PLTR,3/3/2023,8.33
PLTR,3/6/2023,8.28
PLTR,3/7/2023,8.28
PLTR,3/8/2023,8.13
PLTR,3/9/2023,7.69
PLTR,3/10/2023,7.35
PLTR,3/13/2023,7.87
PLTR,3/14/2023,7.89
PLTR,3/15/2023,7.9
PLTR,3/16/2023,7.98
PLTR,3/17/2023,7.88
PLTR,3/20/2023,8.08
PLTR,3/21/2023,8.45
PLTR,3/22/2023,8.21
PLTR,3/23/2023,8.33
PLTR,3/24/2023,8.2
PLTR,3/27/2023,8.04
PLTR,3/28/2023,8
PLTR,3/29/2023,8.22
PLTR,3/30/2023,8.15
PLTR,3/31/2023,8.45
PLTR,4/3/2023,8.38
PLTR,4/4/2023,8.35
PLTR,4/5/2023,7.98
PLTR,4/6/2023,8.09
PLTR,4/10/2023,8.39
PLTR,4/11/2023,8.61
PLTR,4/12/2023,8.33
PLTR,4/13/2023,8.58
PLTR,4/14/2023,8.81
PLTR,4/17/2023,8.8
PLTR,4/18/2023,8.73
PLTR,4/19/2023,8.49
PLTR,4/20/2023,8.15
PLTR,4/21/2023,8.18
PLTR,4/24/2023,8.1
PLTR,4/25/2023,7.74
PLTR,4/26/2023,7.74
PLTR,4/27/2023,7.82
PLTR,4/28/2023,7.75
PLTR,5/1/2023,7.78
PLTR,5/2/2023,7.59
PLTR,5/3/2023,7.56
PLTR,5/4/2023,7.38
PLTR,5/5/2023,7.41
PLTR,5/8/2023,7.74
PLTR,5/9/2023,9.55
PLTR,5/10/2023,9.94
PLTR,5/11/2023,9.88
PLTR,5/12/2023,9.5
PLTR,5/15/2023,9.52
PLTR,5/16/2023,9.47
PLTR,5/17/2023,10.25
PLTR,5/18/2023,11.74
PLTR,5/19/2023,11.71
PLTR,5/22/2023,11.84
PLTR,5/23/2023,12.64
PLTR,5/24/2023,12.23
PLTR,5/25/2023,12.84
PLTR,5/26/2023,13.65
PLTR,5/30/2023,14.71
PLTR,5/31/2023,14.71
PLTR,6/1/2023,14.54
PLTR,6/2/2023,14.52
PLTR,6/5/2023,15.24
PLTR,6/6/2023,15.46
PLTR,6/7/2023,14.69
PLTR,6/8/2023,15.19
PLTR,6/9/2023,15.02
PLTR,6/12/2023,15.65
PLTR,6/13/2023,16
PLTR,6/14/2023,15.91
PLTR,6/15/2023,16.6
PLTR,6/16/2023,16.3
PLTR,6/20/2023,15.79
PLTR,6/21/2023,14.64
PLTR,6/22/2023,14.05
PLTR,6/23/2023,14.03
PLTR,6/26/2023,13.94
PLTR,6/27/2023,14.61
PLTR,6/28/2023,15.28
PLTR,6/29/2023,15.2
PLTR,6/30/2023,15.33
PLTR,7/3/2023,15.52
PLTR,7/5/2023,15.7
PLTR,7/6/2023,15.13
PLTR,7/7/2023,15.34
PLTR,7/10/2023,16.3
PLTR,7/11/2023,16.49
PLTR,7/12/2023,16.59
PLTR,7/13/2023,16.74
PLTR,7/14/2023,16.4
PLTR,7/17/2023,17.4
PLTR,7/18/2023,18.08
PLTR,7/19/2023,18.05
PLTR,7/20/2023,17.13
PLTR,7/21/2023,16.43
PLTR,7/24/2023,16.32
PLTR,7/25/2023,16.55
PLTR,7/26/2023,16.43
PLTR,7/27/2023,16.15
PLTR,7/28/2023,17.81
PLTR,7/31/2023,19.84
PLTR,8/1/2023,19.99
PLTR,8/2/2023,18.97
PLTR,8/3/2023,18.71
PLTR,8/4/2023,18.2
PLTR,8/7/2023,17.99
PLTR,8/8/2023,17.04
PLTR,8/9/2023,15.25
PLTR,8/10/2023,15.41
PLTR,8/11/2023,15.41
PLTR,8/14/2023,15.72
PLTR,8/15/2023,15.37
PLTR,8/16/2023,15.45
PLTR,8/17/2023,14.15
PLTR,8/18/2023,14.4
PLTR,8/21/2023,14.5
PLTR,8/22/2023,14.67
PLTR,8/23/2023,15.3
PLTR,8/24/2023,14.14
PLTR,8/25/2023,14.53
PLTR,8/28/2023,14.64
PLTR,8/29/2023,15.4
PLTR,8/30/2023,16.33
PLTR,8/31/2023,14.98
PLTR,9/1/2023,15.18
PLTR,9/5/2023,15.21
PLTR,9/6/2023,15.3
PLTR,9/7/2023,15.21
PLTR,9/8/2023,15.13
PLTR,9/11/2023,15.79
PLTR,9/12/2023,15.59
PLTR,9/13/2023,15.6
PLTR,9/14/2023,15.83
PLTR,9/15/2023,15.33
PLTR,9/18/2023,15.46
PLTR,9/19/2023,15.15
PLTR,9/20/2023,14.74
PLTR,9/21/2023,14
PLTR,9/22/2023,14.13
PLTR,9/25/2023,14.22
PLTR,9/26/2023,13.96
PLTR,9/27/2023,14.85
PLTR,9/28/2023,15.77
PLTR,9/29/2023,16
