Symbol,Date,Close
AAPL,4/13/2022,170.4
AAPL,4/14/2022,165.29
AAPL,4/18/2022,165.07
AAPL,4/19/2022,167.4
AAPL,4/20/2022,167.23
AAPL,4/21/2022,166.42
AAPL,4/22/2022,161.79
AAPL,4/25/2022,162.88
AAPL,4/26/2022,156.8
AAPL,4/27/2022,156.57
AAPL,4/28/2022,163.64
AAPL,4/29/2022,157.65
AAPL,5/2/2022,157.96
AAPL,5/3/2022,159.48
AAPL,5/4/2022,166.02
AAPL,5/5/2022,156.77
AAPL,5/6/2022,157.28
AAPL,5/9/2022,152.06
AAPL,5/10/2022,154.51
AAPL,5/11/2022,146.5
AAPL,5/12/2022,142.56
AAPL,5/13/2022,147.11
AAPL,5/16/2022,145.54
AAPL,5/17/2022,149.24
AAPL,5/18/2022,140.82
AAPL,5/19/2022,137.35
AAPL,5/20/2022,137.59
AAPL,5/23/2022,143.11
AAPL,5/24/2022,140.36
AAPL,5/25/2022,140.52
AAPL,5/26/2022,143.78
AAPL,5/27/2022,149.64
AAPL,5/31/2022,148.84
AAPL,6/1/2022,148.71
AAPL,6/2/2022,151.21
AAPL,6/3/2022,145.38
AAPL,6/6/2022,146.14
AAPL,6/7/2022,148.71
AAPL,6/8/2022,147.96
AAPL,6/9/2022,142.64
AAPL,6/10/2022,137.13
AAPL,6/13/2022,131.88
AAPL,6/14/2022,132.76
AAPL,6/15/2022,135.43
AAPL,6/16/2022,130.06
AAPL,6/17/2022,131.56
AAPL,6/21/2022,135.87
AAPL,6/22/2022,135.35
AAPL,6/23/2022,138.27
AAPL,6/24/2022,141.66
AAPL,6/27/2022,141.66
AAPL,6/28/2022,137.44
AAPL,6/29/2022,139.23
AAPL,6/30/2022,136.72
AAPL,7/1/2022,138.93
AAPL,7/5/2022,141.56
AAPL,7/6/2022,142.92
AAPL,7/7/2022,146.35
AAPL,7/8/2022,147.04
AAPL,7/11/2022,144.87
AAPL,7/12/2022,145.86
AAPL,7/13/2022,145.49
AAPL,7/14/2022,148.47
AAPL,7/15/2022,150.17
AAPL,7/18/2022,147.07
AAPL,7/19/2022,151
AAPL,7/20/2022,153.04
AAPL,7/21/2022,155.35
AAPL,7/22/2022,154.09
AAPL,7/25/2022,152.95
AAPL,7/26/2022,151.6
AAPL,7/27/2022,156.79
AAPL,7/28/2022,157.35
AAPL,7/29/2022,162.51
AAPL,8/1/2022,161.51
AAPL,8/2/2022,160.01
AAPL,8/3/2022,166.13
AAPL,8/4/2022,165.81
AAPL,8/5/2022,165.35
AAPL,8/8/2022,164.87
AAPL,8/9/2022,164.92
AAPL,8/10/2022,169.24
AAPL,8/11/2022,168.49
AAPL,8/12/2022,172.1
AAPL,8/15/2022,173.19
AAPL,8/16/2022,173.03
AAPL,8/17/2022,174.55
AAPL,8/18/2022,174.15
AAPL,8/19/2022,171.52
AAPL,8/22/2022,167.57
AAPL,8/23/2022,167.23
AAPL,8/24/2022,167.53
AAPL,8/25/2022,170.03
AAPL,8/26/2022,163.62
AAPL,8/29/2022,161.38
AAPL,8/30/2022,158.91
AAPL,8/31/2022,157.22
AAPL,9/1/2022,157.96
AAPL,9/2/2022,155.81
AAPL,9/6/2022,154.53
AAPL,9/7/2022,155.96
AAPL,9/8/2022,154.46
AAPL,9/9/2022,157.37
AAPL,9/12/2022,163.43
AAPL,9/13/2022,153.84
AAPL,9/14/2022,155.31
AAPL,9/15/2022,152.37
AAPL,9/16/2022,150.7
AAPL,9/19/2022,154.48
AAPL,9/20/2022,156.9
AAPL,9/21/2022,153.72
AAPL,9/22/2022,152.74
AAPL,9/23/2022,150.43
AAPL,9/26/2022,150.77
AAPL,9/27/2022,151.76
AAPL,9/28/2022,149.84
AAPL,9/29/2022,142.48
AAPL,9/30/2022,138.2
AAPL,10/3/2022,142.45
AAPL,10/4/2022,146.1
AAPL,10/5/2022,146.4
AAPL,10/6/2022,145.43
AAPL,10/7/2022,140.09
AAPL,10/10/2022,140.42
AAPL,10/11/2022,138.98
AAPL,10/12/2022,138.34
AAPL,10/13/2022,142.99
AAPL,10/14/2022,138.38
AAPL,10/17/2022,142.41
AAPL,10/18/2022,143.75
AAPL,10/19/2022,143.86
AAPL,10/20/2022,143.39
AAPL,10/21/2022,147.27
AAPL,10/24/2022,149.45
AAPL,10/25/2022,152.34
AAPL,10/26/2022,149.35
AAPL,10/27/2022,144.8
AAPL,10/28/2022,155.74
AAPL,10/31/2022,153.34
AAPL,11/1/2022,150.65
AAPL,11/2/2022,145.03
AAPL,11/3/2022,138.88
AAPL,11/4/2022,138.38
AAPL,11/7/2022,138.92
AAPL,11/8/2022,139.5
AAPL,11/9/2022,134.87
AAPL,11/10/2022,146.87
AAPL,11/11/2022,149.7
AAPL,11/14/2022,148.28
AAPL,11/15/2022,150.04
AAPL,11/16/2022,148.79
AAPL,11/17/2022,150.72
AAPL,11/18/2022,151.29
AAPL,11/21/2022,148.01
AAPL,11/22/2022,150.18
AAPL,11/23/2022,151.07
AAPL,11/25/2022,148.11
AAPL,11/28/2022,144.22
AAPL,11/29/2022,141.17
AAPL,11/30/2022,148.03
AAPL,12/1/2022,148.31
AAPL,12/2/2022,147.81
AAPL,12/5/2022,146.63
AAPL,12/6/2022,142.91
AAPL,12/7/2022,140.94
AAPL,12/8/2022,142.65
AAPL,12/9/2022,142.16
AAPL,12/12/2022,144.49
AAPL,12/13/2022,145.47
AAPL,12/14/2022,143.21
AAPL,12/15/2022,136.5
AAPL,12/16/2022,134.51
AAPL,12/19/2022,132.37
AAPL,12/20/2022,132.3
AAPL,12/21/2022,135.45
AAPL,12/22/2022,132.23
AAPL,12/23/2022,131.86
AAPL,12/27/2022,130.03
AAPL,12/28/2022,126.04
AAPL,12/29/2022,129.61
AAPL,12/30/2022,129.93
AAPL,1/3/2023,125.07
AAPL,1/4/2023,126.36
AAPL,1/5/2023,125.02
AAPL,1/6/2023,129.62
AAPL,1/9/2023,130.15
AAPL,1/10/2023,130.73
AAPL,1/11/2023,133.49
AAPL,1/12/2023,133.41
AAPL,1/13/2023,134.76
AAPL,1/17/2023,135.94
AAPL,1/18/2023,135.21
AAPL,1/19/2023,135.27
AAPL,1/20/2023,137.87
AAPL,1/23/2023,141.11
AAPL,1/24/2023,142.53
AAPL,1/25/2023,141.86
AAPL,1/26/2023,143.96
AAPL,1/27/2023,145.93
AAPL,1/30/2023,143
AAPL,1/31/2023,144.29
AAPL,2/1/2023,145.43
AAPL,2/2/2023,150.82
AAPL,2/3/2023,154.5
AAPL,2/6/2023,151.73
AAPL,2/7/2023,154.65
AAPL,2/8/2023,151.92
AAPL,2/9/2023,150.87
AAPL,2/10/2023,151.01
AAPL,2/13/2023,153.85
AAPL,2/14/2023,153.2
AAPL,2/15/2023,155.33
AAPL,2/16/2023,153.71
AAPL,2/17/2023,152.55
AAPL,2/21/2023,148.48
AAPL,2/22/2023,148.91
AAPL,2/23/2023,149.4
AAPL,2/24/2023,146.71
AAPL,2/27/2023,147.92
AAPL,2/28/2023,147.41
AAPL,3/1/2023,145.31
AAPL,3/2/2023,145.91
AAPL,3/3/2023,151.03
AAPL,3/6/2023,153.83
AAPL,3/7/2023,151.6
AAPL,3/8/2023,152.87
AAPL,3/9/2023,150.59
AAPL,3/10/2023,148.5
AAPL,3/13/2023,150.47
AAPL,3/14/2023,152.59
AAPL,3/15/2023,152.99
AAPL,3/16/2023,155.85
AAPL,3/17/2023,155
AAPL,3/20/2023,157.4
AAPL,3/21/2023,159.28
AAPL,3/22/2023,157.83
AAPL,3/23/2023,158.93
AAPL,3/24/2023,160.25
AAPL,3/27/2023,158.28
AAPL,3/28/2023,157.65
AAPL,3/29/2023,160.77
AAPL,3/30/2023,162.36
AAPL,3/31/2023,164.9
AAPL,4/3/2023,166.17
AAPL,4/4/2023,165.63
AAPL,4/5/2023,163.76
AAPL,4/6/2023,164.66
AAPL,4/10/2023,162.03
AAPL,4/11/2023,160.8
AAPL,4/12/2023,160.1
AAPL,4/13/2023,165.56
AAPL,4/14/2023,165.21
AAPL,4/17/2023,165.23
AAPL,4/18/2023,166.47
AAPL,4/19/2023,167.63
AAPL,4/20/2023,166.65
AAPL,4/21/2023,165.02
AAPL,4/24/2023,165.33
AAPL,4/25/2023,163.77
AAPL,4/26/2023,163.76
AAPL,4/27/2023,168.41
AAPL,4/28/2023,169.68
AAPL,5/1/2023,169.59
AAPL,5/2/2023,168.54
AAPL,5/3/2023,167.45
AAPL,5/4/2023,165.79
AAPL,5/5/2023,173.57
AAPL,5/8/2023,173.5
AAPL,5/9/2023,171.77
AAPL,5/10/2023,173.56
AAPL,5/11/2023,173.75
AAPL,5/12/2023,172.57
AAPL,5/15/2023,172.07
AAPL,5/16/2023,172.07
AAPL,5/17/2023,172.69
AAPL,5/18/2023,175.05
AAPL,5/19/2023,175.16
AAPL,5/22/2023,174.2
AAPL,5/23/2023,171.56
AAPL,5/24/2023,171.84
AAPL,5/25/2023,172.99
AAPL,5/26/2023,175.43
AAPL,5/30/2023,177.3
AAPL,5/31/2023,177.25
AAPL,6/1/2023,180.09
AAPL,6/2/2023,180.95
AAPL,6/5/2023,179.58
AAPL,6/6/2023,179.21
AAPL,6/7/2023,177.82
AAPL,6/8/2023,180.57
AAPL,6/9/2023,180.96
AAPL,6/12/2023,183.79
AAPL,6/13/2023,183.31
AAPL,6/14/2023,183.95
AAPL,6/15/2023,186.01
AAPL,6/16/2023,184.92
AAPL,6/20/2023,185.01
AAPL,6/21/2023,183.96
AAPL,6/22/2023,187
AAPL,6/23/2023,186.68
AAPL,6/26/2023,185.27
AAPL,6/27/2023,188.06
AAPL,6/28/2023,189.25
AAPL,6/29/2023,189.59
AAPL,6/30/2023,193.97
AAPL,7/3/2023,192.46
AAPL,7/5/2023,191.33
AAPL,7/6/2023,191.81
AAPL,7/7/2023,190.68
AAPL,7/10/2023,188.61
AAPL,7/11/2023,188.08
AAPL,7/12/2023,189.77
AAPL,7/13/2023,190.54
AAPL,7/14/2023,190.69
AAPL,7/17/2023,193.99
AAPL,7/18/2023,193.73
AAPL,7/19/2023,195.1
AAPL,7/20/2023,193.13
AAPL,7/21/2023,191.94
AAPL,7/24/2023,192.75
AAPL,7/25/2023,193.62
AAPL,7/26/2023,194.5
AAPL,7/27/2023,193.22
AAPL,7/28/2023,195.83
AAPL,7/31/2023,196.45
AAPL,8/1/2023,195.61
AAPL,8/2/2023,192.58
AAPL,8/3/2023,191.17
AAPL,8/4/2023,181.99
AAPL,8/7/2023,178.85
AAPL,8/8/2023,179.8
AAPL,8/9/2023,178.19
AAPL,8/10/2023,177.97
AAPL,8/11/2023,177.79
AAPL,8/14/2023,179.46
AAPL,8/15/2023,177.45
AAPL,8/16/2023,176.57
AAPL,8/17/2023,174
AAPL,8/18/2023,174.49
AAPL,8/21/2023,175.84
AAPL,8/22/2023,177.23
AAPL,8/23/2023,181.12
AAPL,8/24/2023,176.38
AAPL,8/25/2023,178.61
AAPL,8/28/2023,180.19
AAPL,8/29/2023,184.12
AAPL,8/30/2023,187.65
AAPL,8/31/2023,187.87
AAPL,9/1/2023,189.46
AAPL,9/5/2023,189.7
AAPL,9/6/2023,182.91
AAPL,9/7/2023,177.56
AAPL,9/8/2023,178.18
AAPL,9/11/2023,179.36
AAPL,9/12/2023,176.3
AAPL,9/13/2023,174.21
AAPL,9/14/2023,175.74
AAPL,9/15/2023,175.01
AAPL,9/18/2023,177.97
AAPL,9/19/2023,179.07
AAPL,9/20/2023,175.49
AAPL,9/21/2023,173.93
AAPL,9/22/2023,174.79
AAPL,9/25/2023,176.08
AAPL,9/26/2023,171.96
AAPL,9/27/2023,170.43
AAPL,9/28/2023,170.69
AAPL,9/29/2023,171.21
