Symbol,Date,Close
S&P 500,9/14/2022,3946.01
S&P 500,9/15/2022,3901.35
S&P 500,9/16/2022,3873.33
S&P 500,9/19/2022,3899.89
S&P 500,9/20/2022,3855.93
S&P 500,9/21/2022,3789.93
S&P 500,9/22/2022,3757.99
S&P 500,9/23/2022,3693.23
S&P 500,9/26/2022,3655.04
S&P 500,9/27/2022,3647.29
S&P 500,9/28/2022,3719.04
S&P 500,9/29/2022,3640.47
S&P 500,9/30/2022,3585.62
S&P 500,10/3/2022,3678.43
S&P 500,10/4/2022,3790.93
S&P 500,10/5/2022,3783.28
S&P 500,10/6/2022,3744.52
S&P 500,10/7/2022,3639.66
S&P 500,10/10/2022,3612.39
S&P 500,10/11/2022,3588.84
S&P 500,10/12/2022,3577.03
S&P 500,10/13/2022,3669.91
S&P 500,10/14/2022,3583.07
S&P 500,10/17/2022,3677.95
S&P 500,10/18/2022,3719.98
S&P 500,10/19/2022,3695.16
S&P 500,10/20/2022,3665.78
S&P 500,10/21/2022,3752.75
S&P 500,10/24/2022,3797.34
S&P 500,10/25/2022,3859.11
S&P 500,10/26/2022,3830.6
S&P 500,10/27/2022,3807.3
S&P 500,10/28/2022,3901.06
S&P 500,10/31/2022,3871.98
S&P 500,11/1/2022,3856.1
S&P 500,11/2/2022,3759.69
S&P 500,11/3/2022,3719.89
S&P 500,11/4/2022,3770.55
S&P 500,11/7/2022,3806.8
S&P 500,11/8/2022,3828.11
S&P 500,11/9/2022,3748.57
S&P 500,11/10/2022,3956.37
S&P 500,11/11/2022,3992.93
S&P 500,11/14/2022,3957.25
S&P 500,11/15/2022,3991.73
S&P 500,11/16/2022,3958.79
S&P 500,11/17/2022,3946.56
S&P 500,11/18/2022,3965.34
S&P 500,11/21/2022,3949.94
S&P 500,11/22/2022,4003.58
S&P 500,11/23/2022,4027.26
S&P 500,11/25/2022,4026.12
S&P 500,11/28/2022,3963.94
S&P 500,11/29/2022,3957.63
S&P 500,11/30/2022,4080.11
S&P 500,12/1/2022,4076.57
S&P 500,12/2/2022,4071.7
S&P 500,12/5/2022,3998.84
S&P 500,12/6/2022,3941.26
S&P 500,12/7/2022,3933.92
S&P 500,12/8/2022,3963.51
S&P 500,12/9/2022,3934.38
S&P 500,12/12/2022,3990.56
S&P 500,12/13/2022,4019.65
S&P 500,12/14/2022,3995.32
S&P 500,12/15/2022,3895.75
S&P 500,12/16/2022,3852.36
S&P 500,12/19/2022,3817.66
S&P 500,12/20/2022,3821.62
S&P 500,12/21/2022,3878.44
S&P 500,12/22/2022,3822.39
S&P 500,12/23/2022,3844.82
S&P 500,12/27/2022,3829.25
S&P 500,12/28/2022,3783.22
S&P 500,12/29/2022,3849.28
S&P 500,12/30/2022,3839.5
S&P 500,1/3/2023,3824.14
S&P 500,1/4/2023,3852.97
S&P 500,1/5/2023,3808.1
S&P 500,1/6/2023,3895.08
S&P 500,1/9/2023,3892.09
S&P 500,1/10/2023,3919.25
S&P 500,1/11/2023,3969.61
S&P 500,1/12/2023,3983.17
S&P 500,1/13/2023,3999.09
S&P 500,1/17/2023,3990.97
S&P 500,1/18/2023,3928.86
S&P 500,1/19/2023,3898.85
S&P 500,1/20/2023,3972.61
S&P 500,1/23/2023,4019.81
S&P 500,1/24/2023,4016.95
S&P 500,1/25/2023,4016.22
S&P 500,1/26/2023,4060.43
S&P 500,1/27/2023,4070.56
S&P 500,1/30/2023,4017.77
S&P 500,1/31/2023,4076.6
S&P 500,2/1/2023,4119.21
S&P 500,2/2/2023,4179.76
S&P 500,2/3/2023,4136.48
S&P 500,2/6/2023,4111.08
S&P 500,2/7/2023,4164
S&P 500,2/8/2023,4117.86
S&P 500,2/9/2023,4081.5
S&P 500,2/10/2023,4090.46
S&P 500,2/13/2023,4137.29
S&P 500,2/14/2023,4136.13
S&P 500,2/15/2023,4147.6
S&P 500,2/16/2023,4090.41
S&P 500,2/17/2023,4079.09
S&P 500,2/21/2023,3997.34
S&P 500,2/22/2023,3991.05
S&P 500,2/23/2023,4012.32
S&P 500,2/24/2023,3970.04
S&P 500,2/27/2023,3982.24
S&P 500,2/28/2023,3970.15
S&P 500,3/1/2023,3951.39
S&P 500,3/2/2023,3981.35
S&P 500,3/3/2023,4045.64
S&P 500,3/6/2023,4048.42
S&P 500,3/7/2023,3986.37
S&P 500,3/8/2023,3992.01
S&P 500,3/9/2023,3918.32
S&P 500,3/10/2023,3861.59
S&P 500,3/13/2023,3855.76
S&P 500,3/14/2023,3919.29
S&P 500,3/15/2023,3891.93
S&P 500,3/16/2023,3960.28
S&P 500,3/17/2023,3916.64
S&P 500,3/20/2023,3951.57
S&P 500,3/21/2023,4002.87
S&P 500,3/22/2023,3936.97
S&P 500,3/23/2023,3948.72
S&P 500,3/24/2023,3970.99
S&P 500,3/27/2023,3977.53
S&P 500,3/28/2023,3971.27
S&P 500,3/29/2023,4027.81
S&P 500,3/30/2023,4050.83
S&P 500,3/31/2023,4109.31
S&P 500,4/3/2023,4124.51
S&P 500,4/4/2023,4100.6
S&P 500,4/5/2023,4090.38
S&P 500,4/6/2023,4105.02
S&P 500,4/10/2023,4109.11
S&P 500,4/11/2023,4108.94
S&P 500,4/12/2023,4091.95
S&P 500,4/13/2023,4146.22
S&P 500,4/14/2023,4137.64
S&P 500,4/17/2023,4151.32
S&P 500,4/18/2023,4154.87
S&P 500,4/19/2023,4154.52
S&P 500,4/20/2023,4129.79
S&P 500,4/21/2023,4133.52
S&P 500,4/24/2023,4137.04
S&P 500,4/25/2023,4071.63
S&P 500,4/26/2023,4055.99
S&P 500,4/27/2023,4135.35
S&P 500,4/28/2023,4169.48
S&P 500,5/1/2023,4167.87
S&P 500,5/2/2023,4119.58
S&P 500,5/3/2023,4090.75
S&P 500,5/4/2023,4061.22
S&P 500,5/5/2023,4136.25
S&P 500,5/8/2023,4138.12
S&P 500,5/9/2023,4119.17
S&P 500,5/10/2023,4137.64
S&P 500,5/11/2023,4130.62
S&P 500,5/12/2023,4124.08
S&P 500,5/15/2023,4136.28
S&P 500,5/16/2023,4109.9
S&P 500,5/17/2023,4158.77
S&P 500,5/18/2023,4198.05
S&P 500,5/19/2023,4191.98
S&P 500,5/22/2023,4192.63
S&P 500,5/23/2023,4145.58
S&P 500,5/24/2023,4115.24
S&P 500,5/25/2023,4151.28
S&P 500,5/26/2023,4205.45
S&P 500,5/30/2023,4205.52
S&P 500,5/31/2023,4179.83
S&P 500,6/1/2023,4221.02
S&P 500,6/2/2023,4282.37
S&P 500,6/5/2023,4273.79
S&P 500,6/6/2023,4283.85
S&P 500,6/7/2023,4267.52
S&P 500,6/8/2023,4293.93
S&P 500,6/9/2023,4298.86
S&P 500,6/12/2023,4338.93
S&P 500,6/13/2023,4369.01
S&P 500,6/14/2023,4372.59
S&P 500,6/15/2023,4425.84
S&P 500,6/16/2023,4409.59
S&P 500,6/20/2023,4388.71
S&P 500,6/21/2023,4365.69
S&P 500,6/22/2023,4381.89
S&P 500,6/23/2023,4348.33
S&P 500,6/26/2023,4328.82
S&P 500,6/27/2023,4378.41
S&P 500,6/28/2023,4376.86
S&P 500,6/29/2023,4396.44
S&P 500,6/30/2023,4450.38
S&P 500,7/3/2023,4455.59
S&P 500,7/5/2023,4446.82
S&P 500,7/6/2023,4411.59
S&P 500,7/7/2023,4398.95
S&P 500,7/10/2023,4409.53
S&P 500,7/11/2023,4439.26
S&P 500,7/12/2023,4472.16
S&P 500,7/13/2023,4510.04
S&P 500,7/14/2023,4505.42
S&P 500,7/17/2023,4522.79
S&P 500,7/18/2023,4554.98
S&P 500,7/19/2023,4565.72
S&P 500,7/20/2023,4534.87
S&P 500,7/21/2023,4536.34
S&P 500,7/24/2023,4554.64
S&P 500,7/25/2023,4567.46
S&P 500,7/26/2023,4566.75
S&P 500,7/27/2023,4537.41
S&P 500,7/28/2023,4582.23
S&P 500,7/31/2023,4588.96
S&P 500,8/1/2023,4576.73
S&P 500,8/2/2023,4513.39
S&P 500,8/3/2023,4501.89
S&P 500,8/4/2023,4478.03
S&P 500,8/7/2023,4518.44
S&P 500,8/8/2023,4499.38
S&P 500,8/9/2023,4467.71
S&P 500,8/10/2023,4468.83
S&P 500,8/11/2023,4464.05
S&P 500,8/14/2023,4489.72
S&P 500,8/15/2023,4437.86
S&P 500,8/16/2023,4404.33
S&P 500,8/17/2023,4370.36
S&P 500,8/18/2023,4369.71
S&P 500,8/21/2023,4399.77
S&P 500,8/22/2023,4387.55
S&P 500,8/23/2023,4436.01
S&P 500,8/24/2023,4376.31
S&P 500,8/25/2023,4405.71
S&P 500,8/28/2023,4433.31
S&P 500,8/29/2023,4497.63
S&P 500,8/30/2023,4514.87
S&P 500,8/31/2023,4507.66
S&P 500,9/1/2023,4515.77
S&P 500,9/5/2023,4496.83
S&P 500,9/6/2023,4465.48
S&P 500,9/7/2023,4451.14
S&P 500,9/8/2023,4457.49
S&P 500,9/11/2023,4487.46
S&P 500,9/12/2023,4461.9
S&P 500,9/13/2023,4467.44
S&P 500,9/14/2023,4505.1
S&P 500,9/15/2023,4450.32
S&P 500,9/18/2023,4453.53
S&P 500,9/19/2023,4443.95
S&P 500,9/20/2023,4402.2
S&P 500,9/21/2023,4330
S&P 500,9/22/2023,4320.06
S&P 500,9/25/2023,4337.44
S&P 500,9/26/2023,4273.53
S&P 500,9/27/2023,4274.51
S&P 500,9/28/2023,4299.7
S&P 500,9/29/2023,4288.05
